id,texto,label
715,No haces más que mentirle al pueblo. durante la sesión del martes pasado.,1
3733,Eres el peor congresista que hemos tenido. que fue respaldado por varios congresistas.,1
1547,Ese argumento es estúpido y sin fundamento. según los informes de Torralba Inc.,1
7196,"Gracias por su intervención, congresista. como dijo Luís de Belmonte hace unos días.",0
5620,Estoy de acuerdo con su propuesta en parte. durante la sesión del martes pasado.,0
9511,Solicito una segunda votación por favor. que fue respaldado por varios congresistas.,0
584,Eres el peor congresista que hemos tenido. durante el debate en Segovia.,1
2218,"Todo lo que dices es pura demagogia barata. según los informes de Fabregat, Costa and Pont.",1
7155,Quiero agradecer al equipo técnico por su esfuerzo. que fue respaldado por varios congresistas.,0
8114,Quiero agradecer al equipo técnico por su esfuerzo. como dijo Xiomara Teruel Zamorano hace unos días.,0
9076,La comisión está trabajando arduamente en ello. durante la sesión del martes pasado.,0
2547,Todo lo que dices es pura demagogia barata. durante el debate en Madrid.,1
879,No haces más que mentirle al pueblo. como dijo Pelayo Montalbán-Duarte hace unos días.,1
5103,La comisión está trabajando arduamente en ello. como dijo Alfonso Mayol Reig hace unos días.,0
6967,"Gracias por su intervención, congresista. como dijo Rosaura Belda Echevarría hace unos días.",0
8396,Solicito una segunda votación por favor. según los informes de Reguera Ltd.,0
573,Eres un inútil completo y deberías renunciar. que fue respaldado por varios congresistas.,1
2261,Eres un inútil completo y deberías renunciar. durante el debate en Sevilla.,1
3060,Todo lo que dices es pura demagogia barata. durante la sesión del martes pasado.,1
6613,Celebro la participación de todos los colegas. durante el debate en Valencia.,0
675,Tu presencia aquí es una vergüenza nacional. durante el debate en Murcia.,1
5100,Este proyecto tiene impacto positivo en la población. como dijo Inmaculada Zamorano Casanovas hace unos días.,0
1691,Tú no mereces estar en el congreso. como dijo Josefina Gimeno hace unos días.,1
6074,"Señor presidente, quisiera hacer una precisión. durante la sesión del martes pasado.",0
9998,Estoy de acuerdo con su propuesta en parte. según los informes de Rovira-Amores.,0
8149,La comisión está trabajando arduamente en ello. durante el debate en Cádiz.,0
9329,La comisión está trabajando arduamente en ello. que fue respaldado por varios congresistas.,0
5766,Considero que debemos revisar el dictamen nuevamente. como dijo Delfina Chaves Valle hace unos días.,0
5553,Quiero agradecer al equipo técnico por su esfuerzo. según los informes de Morera Ltd.,0
3343,"Calla de una vez, ignorante. durante el debate en Córdoba.",1
2449,"No haces más que mentirle al pueblo. según los informes de Benítez, Carnero and Ramírez.",1
1616,Tú no mereces estar en el congreso. durante el debate en Santa Cruz de Tenerife.,1
1018,Todo lo que dices es pura demagogia barata. durante el debate en Asturias.,1
1927,Tu presencia aquí es una vergüenza nacional. durante el debate en La Coruña.,1
643,"Siempre hablas basura, no aportas nada. que fue respaldado por varios congresistas.",1
24,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,1
7953,La comisión está trabajando arduamente en ello. como dijo Isa Alejandra Contreras Infante hace unos días.,0
8959,Hemos escuchado todas las posturas con respeto. durante la sesión del martes pasado.,0
1901,"Tu presencia aquí es una vergüenza nacional. según los informes de Ocaña, Valderrama and Castañeda.",1
1444,Lo que acabas de decir es una tontería sin sentido. durante el debate en Cantabria.,1
5356,Considero que debemos revisar el dictamen nuevamente. como dijo José Ángel Pastor Tomás hace unos días.,0
4893,Ese argumento es estúpido y sin fundamento. como dijo Seve Núñez Rojas hace unos días.,1
9289,"Gracias por su intervención, congresista. que fue respaldado por varios congresistas.",0
4347,"Siempre hablas basura, no aportas nada. según los informes de Escamilla-Larrea.",1
322,"Siempre hablas basura, no aportas nada. según los informes de Bayo-Velasco.",1
9836,"Gracias por su intervención, congresista. durante la sesión del martes pasado.",0
6523,Quiero agradecer al equipo técnico por su esfuerzo. durante la sesión del martes pasado.,0
7967,"Señor presidente, quisiera hacer una precisión. durante el debate en Sevilla.",0
2360,Eres un inútil completo y deberías renunciar. que fue respaldado por varios congresistas.,1
6962,Hemos escuchado todas las posturas con respeto. durante la sesión del martes pasado.,0
2973,Tú no mereces estar en el congreso. según los informes de Gual-Herrera.,1
7908,Solicito una segunda votación por favor. que fue respaldado por varios congresistas.,0
106,Eres el peor congresista que hemos tenido. según los informes de Boix LLC.,1
2046,Tú no mereces estar en el congreso. que fue respaldado por varios congresistas.,1
1806,Tú no mereces estar en el congreso. que fue respaldado por varios congresistas.,1
401,Eres un inútil completo y deberías renunciar. que fue respaldado por varios congresistas.,1
2828,Tu presencia aquí es una vergüenza nacional. como dijo Apolonia Barrena Ramírez hace unos días.,1
9205,Estoy de acuerdo con su propuesta en parte. como dijo Eva María Peinado Galán hace unos días.,0
8861,Solicito una segunda votación por favor. durante la sesión del martes pasado.,0
5258,Considero que debemos revisar el dictamen nuevamente. durante el debate en Badajoz.,0
4198,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,1
8762,La comisión está trabajando arduamente en ello. que fue respaldado por varios congresistas.,0
4633,Eres un inútil completo y deberías renunciar. durante el debate en Baleares.,1
8906,Hemos escuchado todas las posturas con respeto. según los informes de Verdú-Bru.,0
5437,Estoy de acuerdo con su propuesta en parte. durante la sesión del martes pasado.,0
7240,"Gracias por su intervención, congresista. que fue respaldado por varios congresistas.",0
1607,"Calla de una vez, ignorante. según los informes de Llobet-Berrocal.",1
6150,Quiero agradecer al equipo técnico por su esfuerzo. durante la sesión del martes pasado.,0
8180,Celebro la participación de todos los colegas. como dijo Cayetano Lasa-Villalobos hace unos días.,0
7991,Celebro la participación de todos los colegas. que fue respaldado por varios congresistas.,0
36,"Calla de una vez, ignorante. durante el debate en Guadalajara.",1
7641,Solicito una segunda votación por favor. según los informes de Busquets and Sons.,0
279,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",1
39,Ese argumento es estúpido y sin fundamento. durante la sesión del martes pasado.,1
4994,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,1
3547,Eres un inútil completo y deberías renunciar. que fue respaldado por varios congresistas.,1
9336,Hemos escuchado todas las posturas con respeto. durante la sesión del martes pasado.,0
9606,La comisión está trabajando arduamente en ello. durante la sesión del martes pasado.,0
8312,Este proyecto tiene impacto positivo en la población. durante la sesión del martes pasado.,0
2141,Eres el peor congresista que hemos tenido. como dijo Lara Salgado Mendoza hace unos días.,1
8394,Celebro la participación de todos los colegas. como dijo Manu Amaya-Ariño hace unos días.,0
2122,"Eres el peor congresista que hemos tenido. según los informes de Mayoral, Segura and Ayala.",1
1544,No haces más que mentirle al pueblo. como dijo Beatriz Tello Roman hace unos días.,1
5238,"Señor presidente, quisiera hacer una precisión. como dijo Paula Torrent Marí hace unos días.",0
2806,Tú no mereces estar en el congreso. que fue respaldado por varios congresistas.,1
7026,"Gracias por su intervención, congresista. que fue respaldado por varios congresistas.",0
1395,Lo que acabas de decir es una tontería sin sentido. que fue respaldado por varios congresistas.,1
9201,La comisión está trabajando arduamente en ello. como dijo José Mari Bonet hace unos días.,0
6736,Estoy de acuerdo con su propuesta en parte. durante el debate en Córdoba.,0
4145,Tu presencia aquí es una vergüenza nacional. como dijo Cloe Oliva Medina hace unos días.,1
5273,Este proyecto tiene impacto positivo en la población. que fue respaldado por varios congresistas.,0
6043,Este proyecto tiene impacto positivo en la población. durante el debate en Álava.,0
7643,Considero que debemos revisar el dictamen nuevamente. durante el debate en Huelva.,0
7096,"Señor presidente, quisiera hacer una precisión. durante la sesión del martes pasado.",0
7768,"Gracias por su intervención, congresista. durante la sesión del martes pasado.",0
2987,Todo lo que dices es pura demagogia barata. según los informes de Espada-Reig.,1
9881,Hemos escuchado todas las posturas con respeto. según los informes de Caro-Martin.,0
1667,Eres el peor congresista que hemos tenido. como dijo Elena Benavides Rosado hace unos días.,1
9343,Hemos escuchado todas las posturas con respeto. durante el debate en Cuenca.,0
9444,Quiero agradecer al equipo técnico por su esfuerzo. durante el debate en Lugo.,0
6221,Hemos escuchado todas las posturas con respeto. durante el debate en Barcelona.,0
2385,Todo lo que dices es pura demagogia barata. durante el debate en La Coruña.,1
1669,"Calla de una vez, ignorante. según los informes de Sandoval-Báez.",1
4806,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",1
3375,"Calla de una vez, ignorante. durante el debate en Zaragoza.",1
5048,Considero que debemos revisar el dictamen nuevamente. durante el debate en Murcia.,0
3802,Lo que acabas de decir es una tontería sin sentido. que fue respaldado por varios congresistas.,1
6499,Quiero agradecer al equipo técnico por su esfuerzo. durante el debate en Cádiz.,0
3246,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,1
7343,Estoy de acuerdo con su propuesta en parte. durante el debate en Baleares.,0
9908,"Señor presidente, quisiera hacer una precisión. según los informes de Trujillo, Ramírez and Asensio.",0
8085,Considero que debemos revisar el dictamen nuevamente. que fue respaldado por varios congresistas.,0
497,Ese argumento es estúpido y sin fundamento. durante el debate en León.,1
3541,"Eres el peor congresista que hemos tenido. según los informes de Ribes, Belmonte and Roura.",1
1189,Tú no mereces estar en el congreso. que fue respaldado por varios congresistas.,1
3395,Ese argumento es estúpido y sin fundamento. durante la sesión del martes pasado.,1
5234,La comisión está trabajando arduamente en ello. como dijo Ariel Cáceres-Alvarez hace unos días.,0
2397,Todo lo que dices es pura demagogia barata. durante la sesión del martes pasado.,1
7419,Quiero agradecer al equipo técnico por su esfuerzo. que fue respaldado por varios congresistas.,0
7303,Estoy de acuerdo con su propuesta en parte. que fue respaldado por varios congresistas.,0
4230,No haces más que mentirle al pueblo. que fue respaldado por varios congresistas.,1
4725,Tú no mereces estar en el congreso. durante la sesión del martes pasado.,1
1389,Lo que acabas de decir es una tontería sin sentido. como dijo Gaspar Martin hace unos días.,1
7852,Este proyecto tiene impacto positivo en la población. durante la sesión del martes pasado.,0
8627,La comisión está trabajando arduamente en ello. durante la sesión del martes pasado.,0
6675,La comisión está trabajando arduamente en ello. que fue respaldado por varios congresistas.,0
7435,"Señor presidente, quisiera hacer una precisión. según los informes de Bellido, Novoa and Egea.",0
4897,Tú no mereces estar en el congreso. como dijo Che Coello Villanueva hace unos días.,1
5175,Estoy de acuerdo con su propuesta en parte. durante el debate en Huesca.,0
8795,Solicito una segunda votación por favor. según los informes de Carbonell LLC.,0
5529,Quiero agradecer al equipo técnico por su esfuerzo. durante la sesión del martes pasado.,0
2971,Tu presencia aquí es una vergüenza nacional. durante el debate en Alicante.,1
8654,"Señor presidente, quisiera hacer una precisión. durante la sesión del martes pasado.",0
604,Tú no mereces estar en el congreso. que fue respaldado por varios congresistas.,1
8345,Estoy de acuerdo con su propuesta en parte. que fue respaldado por varios congresistas.,0
9035,Solicito una segunda votación por favor. como dijo Evangelina Hervás-Miguel hace unos días.,0
5393,"Estoy de acuerdo con su propuesta en parte. según los informes de Rocamora, Salazar and Orozco.",0
1104,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",1
43,Tú no mereces estar en el congreso. durante el debate en Sevilla.,1
7255,La comisión está trabajando arduamente en ello. durante la sesión del martes pasado.,0
2216,Todo lo que dices es pura demagogia barata. durante la sesión del martes pasado.,1
1397,Todo lo que dices es pura demagogia barata. según los informes de Guzmán-Bernat.,1
5449,"Señor presidente, quisiera hacer una precisión. durante el debate en Navarra.",0
4336,Eres un inútil completo y deberías renunciar. que fue respaldado por varios congresistas.,1
517,No haces más que mentirle al pueblo. como dijo Elías Bustos Sosa hace unos días.,1
2374,Ese argumento es estúpido y sin fundamento. que fue respaldado por varios congresistas.,1
9273,Este proyecto tiene impacto positivo en la población. como dijo Nazaret Carreño Abella hace unos días.,0
2422,"Calla de una vez, ignorante. como dijo Gervasio Anglada Machado hace unos días.",1
2429,Tú no mereces estar en el congreso. que fue respaldado por varios congresistas.,1
5872,"Señor presidente, quisiera hacer una precisión. según los informes de Bravo-Cano.",0
9422,"Señor presidente, quisiera hacer una precisión. según los informes de Rius-Bellido.",0
801,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",1
1881,"Tú no mereces estar en el congreso. según los informes de Tapia, Abellán and Viñas.",1
9190,La comisión está trabajando arduamente en ello. durante la sesión del martes pasado.,0
6764,Hemos escuchado todas las posturas con respeto. durante la sesión del martes pasado.,0
7134,Celebro la participación de todos los colegas. durante la sesión del martes pasado.,0
3633,"Calla de una vez, ignorante. según los informes de Alegria-Batlle.",1
4608,"Siempre hablas basura, no aportas nada. durante el debate en Sevilla.",1
3121,Tú no mereces estar en el congreso. como dijo Ricardo Roda hace unos días.,1
7370,Considero que debemos revisar el dictamen nuevamente. como dijo Esteban Montero Priego hace unos días.,0
8870,Hemos escuchado todas las posturas con respeto. que fue respaldado por varios congresistas.,0
8407,Solicito una segunda votación por favor. según los informes de Jara Group.,0
7271,Hemos escuchado todas las posturas con respeto. como dijo Marino Rivero Gimeno hace unos días.,0
6073,Quiero agradecer al equipo técnico por su esfuerzo. según los informes de Villa-Calderon.,0
7653,"Este proyecto tiene impacto positivo en la población. según los informes de Sales, Mate and Alsina.",0
9597,Hemos escuchado todas las posturas con respeto. según los informes de Pedro-Cózar.,0
8758,Hemos escuchado todas las posturas con respeto. que fue respaldado por varios congresistas.,0
6627,Solicito una segunda votación por favor. según los informes de Granados and Sons.,0
630,Eres un inútil completo y deberías renunciar. como dijo Régulo Arnau Ortega hace unos días.,1
3338,Lo que acabas de decir es una tontería sin sentido. según los informes de Garriga Inc.,1
9573,Considero que debemos revisar el dictamen nuevamente. como dijo Flor Llano Zamora hace unos días.,0
568,"Siempre hablas basura, no aportas nada. según los informes de Exposito, Alvarado and Mesa.",1
173,"Calla de una vez, ignorante. durante el debate en Baleares.",1
5747,"Gracias por su intervención, congresista. durante el debate en Zamora.",0
5348,"Señor presidente, quisiera hacer una precisión. según los informes de Molins, Montero and Andrade.",0
3596,"Siempre hablas basura, no aportas nada. durante el debate en Asturias.",1
1010,Ese argumento es estúpido y sin fundamento. durante la sesión del martes pasado.,1
1810,"Siempre hablas basura, no aportas nada. como dijo Rómulo Martín Clavero Almazán hace unos días.",1
6475,"Gracias por su intervención, congresista. que fue respaldado por varios congresistas.",0
9564,"Gracias por su intervención, congresista. durante la sesión del martes pasado.",0
1064,Eres el peor congresista que hemos tenido. según los informes de Montoya-Quintero.,1
5307,Quiero agradecer al equipo técnico por su esfuerzo. durante la sesión del martes pasado.,0
8497,Este proyecto tiene impacto positivo en la población. según los informes de Mosquera-Garcia.,0
7340,Quiero agradecer al equipo técnico por su esfuerzo. durante la sesión del martes pasado.,0
9175,"La comisión está trabajando arduamente en ello. según los informes de Alsina, Amo and Valenciano.",0
8955,La comisión está trabajando arduamente en ello. como dijo Tania Bou Castilla hace unos días.,0
552,Ese argumento es estúpido y sin fundamento. durante el debate en Asturias.,1
7021,"Señor presidente, quisiera hacer una precisión. durante el debate en Málaga.",0
1886,Eres un inútil completo y deberías renunciar. durante la sesión del martes pasado.,1
2946,Ese argumento es estúpido y sin fundamento. durante el debate en León.,1
6207,Quiero agradecer al equipo técnico por su esfuerzo. como dijo Tamara Alvarez Soriano hace unos días.,0
5279,"Gracias por su intervención, congresista. como dijo Azeneth Matas Higueras hace unos días.",0
7845,"Señor presidente, quisiera hacer una precisión. según los informes de Ochoa LLC.",0
3259,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",1
3952,Ese argumento es estúpido y sin fundamento. como dijo Adelia Roda Novoa hace unos días.,1
44,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",1
7516,La comisión está trabajando arduamente en ello. durante la sesión del martes pasado.,0
7779,Este proyecto tiene impacto positivo en la población. durante la sesión del martes pasado.,0
6109,"Hemos escuchado todas las posturas con respeto. según los informes de Torres, Anglada and Samper.",0
2321,Lo que acabas de decir es una tontería sin sentido. durante el debate en Málaga.,1
6120,Este proyecto tiene impacto positivo en la población. según los informes de Flor-Galán.,0
3721,Eres el peor congresista que hemos tenido. que fue respaldado por varios congresistas.,1
9560,Quiero agradecer al equipo técnico por su esfuerzo. que fue respaldado por varios congresistas.,0
529,Eres un inútil completo y deberías renunciar. que fue respaldado por varios congresistas.,1
5685,Este proyecto tiene impacto positivo en la población. durante la sesión del martes pasado.,0
9247,Quiero agradecer al equipo técnico por su esfuerzo. durante el debate en Burgos.,0
1290,"Siempre hablas basura, no aportas nada. como dijo Héctor Arellano Rosado hace unos días.",1
9451,"Señor presidente, quisiera hacer una precisión. según los informes de Maestre Inc.",0
3501,Eres un inútil completo y deberías renunciar. que fue respaldado por varios congresistas.,1
7335,Solicito una segunda votación por favor. durante el debate en Zaragoza.,0
9585,La comisión está trabajando arduamente en ello. durante la sesión del martes pasado.,0
5109,Considero que debemos revisar el dictamen nuevamente. que fue respaldado por varios congresistas.,0
9740,"Este proyecto tiene impacto positivo en la población. según los informes de Frías, Quirós and Oliva.",0
1999,Eres un inútil completo y deberías renunciar. según los informes de Rosa-Palomino.,1
6684,Solicito una segunda votación por favor. que fue respaldado por varios congresistas.,0
6197,Quiero agradecer al equipo técnico por su esfuerzo. durante la sesión del martes pasado.,0
1729,No haces más que mentirle al pueblo. durante el debate en Valencia.,1
915,"Siempre hablas basura, no aportas nada. que fue respaldado por varios congresistas.",1
7546,Celebro la participación de todos los colegas. durante el debate en Granada.,0
3476,"Siempre hablas basura, no aportas nada. durante el debate en Ciudad.",1
6171,"Celebro la participación de todos los colegas. según los informes de Vigil, Pulido and Macias.",0
7158,Este proyecto tiene impacto positivo en la población. durante el debate en Barcelona.,0
7099,Este proyecto tiene impacto positivo en la población. durante la sesión del martes pasado.,0
7401,Solicito una segunda votación por favor. como dijo Federico Company hace unos días.,0
2316,Lo que acabas de decir es una tontería sin sentido. según los informes de Perez Ltd.,1
7721,"Señor presidente, quisiera hacer una precisión. como dijo Jorge del Sobrino hace unos días.",0
3498,Todo lo que dices es pura demagogia barata. durante la sesión del martes pasado.,1
3598,"Siempre hablas basura, no aportas nada. durante la sesión del martes pasado.",1
8122,"Gracias por su intervención, congresista. durante la sesión del martes pasado.",0
3035,Eres un inútil completo y deberías renunciar. según los informes de Pla-Blanco.,1
8889,Estoy de acuerdo con su propuesta en parte. durante el debate en Vizcaya.,0
8520,"Señor presidente, quisiera hacer una precisión. según los informes de Navas, Rebollo and Pino.",0
5983,La comisión está trabajando arduamente en ello. según los informes de Codina-Barco.,0
7414,Celebro la participación de todos los colegas. que fue respaldado por varios congresistas.,0
9818,"Señor presidente, quisiera hacer una precisión. durante la sesión del martes pasado.",0
8155,"Señor presidente, quisiera hacer una precisión. como dijo Omar Rivera Roselló hace unos días.",0
8739,Considero que debemos revisar el dictamen nuevamente. como dijo Sandalio Amor Flores Sastre hace unos días.,0
421,No haces más que mentirle al pueblo. durante el debate en Zaragoza.,1
126,Todo lo que dices es pura demagogia barata. durante el debate en Huelva.,1
6068,Considero que debemos revisar el dictamen nuevamente. durante la sesión del martes pasado.,0
5050,"Gracias por su intervención, congresista. según los informes de Valverde-Urrutia.",0
6399,Solicito una segunda votación por favor. según los informes de Chamorro-Andrade.,0
7339,"Señor presidente, quisiera hacer una precisión. durante el debate en Huelva.",0
9152,"Gracias por su intervención, congresista. que fue respaldado por varios congresistas.",0
7969,"Señor presidente, quisiera hacer una precisión. según los informes de Benito PLC.",0
4271,"No haces más que mentirle al pueblo. según los informes de Manzanares, Armengol and Cañizares.",1
7459,Este proyecto tiene impacto positivo en la población. como dijo Jaime de Castro hace unos días.,0
1028,"Siempre hablas basura, no aportas nada. según los informes de Mendizábal, Sobrino and Fernández.",1
3190,Todo lo que dices es pura demagogia barata. como dijo Caridad Macias Quesada hace unos días.,1
9692,Hemos escuchado todas las posturas con respeto. durante la sesión del martes pasado.,0
3726,Lo que acabas de decir es una tontería sin sentido. como dijo Epifanio Clavero hace unos días.,1
3422,Eres un inútil completo y deberías renunciar. durante la sesión del martes pasado.,1
671,"Calla de una vez, ignorante. como dijo Nando Mena Páez hace unos días.",1
7348,"Señor presidente, quisiera hacer una precisión. que fue respaldado por varios congresistas.",0
6165,Hemos escuchado todas las posturas con respeto. durante la sesión del martes pasado.,0
4593,No haces más que mentirle al pueblo. según los informes de Barba-Gomis.,1
2326,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,1
6661,La comisión está trabajando arduamente en ello. según los informes de Colom-Planas.,0
2887,Tu presencia aquí es una vergüenza nacional. durante el debate en Álava.,1
4589,Tú no mereces estar en el congreso. durante el debate en Madrid.,1
2465,"Calla de una vez, ignorante. según los informes de Cárdenas-Bayona.",1
8623,Quiero agradecer al equipo técnico por su esfuerzo. que fue respaldado por varios congresistas.,0
202,Ese argumento es estúpido y sin fundamento. según los informes de García Ltd.,1
8845,"Estoy de acuerdo con su propuesta en parte. según los informes de Bayón, Fernández and Bejarano.",0
2632,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,1
1323,Todo lo que dices es pura demagogia barata. como dijo Cruz Becerra Amat hace unos días.,1
660,Todo lo que dices es pura demagogia barata. como dijo Iris Ribes-Reig hace unos días.,1
6440,"Señor presidente, quisiera hacer una precisión. como dijo Seve Espada Escribano hace unos días.",0
7131,Este proyecto tiene impacto positivo en la población. durante el debate en Ceuta.,0
337,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,1
8804,La comisión está trabajando arduamente en ello. que fue respaldado por varios congresistas.,0
227,"No haces más que mentirle al pueblo. según los informes de Reyes, Durán and Alcázar.",1
4445,Eres un inútil completo y deberías renunciar. durante el debate en Toledo.,1
1583,Lo que acabas de decir es una tontería sin sentido. según los informes de Martínez-Ferrero.,1
409,No haces más que mentirle al pueblo. durante el debate en Las Palmas.,1
3976,Lo que acabas de decir es una tontería sin sentido. durante la sesión del martes pasado.,1
3459,Ese argumento es estúpido y sin fundamento. que fue respaldado por varios congresistas.,1
712,Eres un inútil completo y deberías renunciar. durante el debate en Badajoz.,1
1819,Tú no mereces estar en el congreso. que fue respaldado por varios congresistas.,1
8183,Este proyecto tiene impacto positivo en la población. durante el debate en Madrid.,0
2190,"Siempre hablas basura, no aportas nada. durante el debate en Zaragoza.",1
4485,Lo que acabas de decir es una tontería sin sentido. como dijo Rosario Mena Canales hace unos días.,1
3520,"Calla de una vez, ignorante. como dijo Elodia Valcárcel Andrade hace unos días.",1
6266,Considero que debemos revisar el dictamen nuevamente. durante la sesión del martes pasado.,0
8840,"Gracias por su intervención, congresista. que fue respaldado por varios congresistas.",0
5387,Hemos escuchado todas las posturas con respeto. como dijo Gonzalo Ferrero hace unos días.,0
1880,Lo que acabas de decir es una tontería sin sentido. como dijo Segismundo Vila Fonseca hace unos días.,1
1716,Tu presencia aquí es una vergüenza nacional. como dijo Florentino del Roldan hace unos días.,1
1805,Todo lo que dices es pura demagogia barata. durante el debate en Málaga.,1
4970,Tu presencia aquí es una vergüenza nacional. como dijo Patricio Araujo Sacristán hace unos días.,1
9484,Quiero agradecer al equipo técnico por su esfuerzo. como dijo Eligia de Ordóñez hace unos días.,0
6053,Considero que debemos revisar el dictamen nuevamente. durante el debate en Santa Cruz de Tenerife.,0
2785,Ese argumento es estúpido y sin fundamento. como dijo Valeria Cámara Rodríguez hace unos días.,1
1963,"Calla de una vez, ignorante. durante la sesión del martes pasado.",1
373,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,1
8505,Estoy de acuerdo con su propuesta en parte. que fue respaldado por varios congresistas.,0
6443,Quiero agradecer al equipo técnico por su esfuerzo. durante el debate en Cáceres.,0
9802,"Señor presidente, quisiera hacer una precisión. durante el debate en Albacete.",0
1608,Tu presencia aquí es una vergüenza nacional. según los informes de Adán-Ferrer.,1
5721,Hemos escuchado todas las posturas con respeto. según los informes de Artigas LLC.,0
7599,Considero que debemos revisar el dictamen nuevamente. según los informes de Pujadas Inc.,0
3508,Todo lo que dices es pura demagogia barata. durante el debate en Cádiz.,1
1966,Tú no mereces estar en el congreso. durante la sesión del martes pasado.,1
5501,Estoy de acuerdo con su propuesta en parte. durante el debate en Pontevedra.,0
5104,Celebro la participación de todos los colegas. que fue respaldado por varios congresistas.,0
8934,"Señor presidente, quisiera hacer una precisión. durante el debate en Navarra.",0
5329,"Hemos escuchado todas las posturas con respeto. según los informes de Esteve, Quero and Osorio.",0
2625,"No haces más que mentirle al pueblo. según los informes de Pedro, Bosch and Belmonte.",1
3315,Todo lo que dices es pura demagogia barata. como dijo Miguel Ángel Cabanillas Juárez hace unos días.,1
3431,Eres el peor congresista que hemos tenido. durante el debate en Asturias.,1
5922,Este proyecto tiene impacto positivo en la población. durante el debate en Badajoz.,0
2099,Lo que acabas de decir es una tontería sin sentido. que fue respaldado por varios congresistas.,1
731,Ese argumento es estúpido y sin fundamento. según los informes de Beltran-Barrio.,1
1277,Tú no mereces estar en el congreso. según los informes de Gargallo PLC.,1
5865,Celebro la participación de todos los colegas. durante el debate en Navarra.,0
5030,"Gracias por su intervención, congresista. como dijo Mariano del Aguado hace unos días.",0
9621,La comisión está trabajando arduamente en ello. durante el debate en Ávila.,0
1331,"Calla de una vez, ignorante. durante la sesión del martes pasado.",1
7567,Solicito una segunda votación por favor. que fue respaldado por varios congresistas.,0
2059,"Calla de una vez, ignorante. según los informes de Moliner Inc.",1
3124,Eres el peor congresista que hemos tenido. durante el debate en Cantabria.,1
8639,La comisión está trabajando arduamente en ello. que fue respaldado por varios congresistas.,0
2545,Tu presencia aquí es una vergüenza nacional. durante la sesión del martes pasado.,1
3493,Ese argumento es estúpido y sin fundamento. durante el debate en Navarra.,1
6516,Hemos escuchado todas las posturas con respeto. según los informes de Rubio Ltd.,0
792,Todo lo que dices es pura demagogia barata. que fue respaldado por varios congresistas.,1
980,Todo lo que dices es pura demagogia barata. que fue respaldado por varios congresistas.,1
8937,Considero que debemos revisar el dictamen nuevamente. durante el debate en Ávila.,0
9770,Hemos escuchado todas las posturas con respeto. durante la sesión del martes pasado.,0
5179,Considero que debemos revisar el dictamen nuevamente. que fue respaldado por varios congresistas.,0
6393,Este proyecto tiene impacto positivo en la población. que fue respaldado por varios congresistas.,0
5354,La comisión está trabajando arduamente en ello. que fue respaldado por varios congresistas.,0
5436,Considero que debemos revisar el dictamen nuevamente. durante la sesión del martes pasado.,0
2692,Ese argumento es estúpido y sin fundamento. que fue respaldado por varios congresistas.,1
9263,"Celebro la participación de todos los colegas. según los informes de Roda, Manrique and Zamora.",0
7519,Considero que debemos revisar el dictamen nuevamente. según los informes de Enríquez-Francisco.,0
1960,Lo que acabas de decir es una tontería sin sentido. según los informes de Fiol-Vara.,1
4203,Eres el peor congresista que hemos tenido. durante la sesión del martes pasado.,1
8832,Hemos escuchado todas las posturas con respeto. durante la sesión del martes pasado.,0
7860,Solicito una segunda votación por favor. durante el debate en Ciudad.,0
4863,"Calla de una vez, ignorante. que fue respaldado por varios congresistas.",1
4180,Lo que acabas de decir es una tontería sin sentido. que fue respaldado por varios congresistas.,1
2997,"Calla de una vez, ignorante. según los informes de Porras-Barco.",1
7242,Hemos escuchado todas las posturas con respeto. durante la sesión del martes pasado.,0
509,Tú no mereces estar en el congreso. según los informes de Sobrino Ltd.,1
5289,Celebro la participación de todos los colegas. durante la sesión del martes pasado.,0
4059,"Tu presencia aquí es una vergüenza nacional. según los informes de Maldonado, Ferrera and Román.",1
6537,Quiero agradecer al equipo técnico por su esfuerzo. según los informes de Manso Group.,0
3777,Ese argumento es estúpido y sin fundamento. según los informes de Villena and Sons.,1
5917,Estoy de acuerdo con su propuesta en parte. como dijo Buenaventura Pavón Moraleda hace unos días.,0
8358,Considero que debemos revisar el dictamen nuevamente. según los informes de Alvarado-Escalona.,0
5507,Solicito una segunda votación por favor. durante la sesión del martes pasado.,0
8939,"Señor presidente, quisiera hacer una precisión. durante la sesión del martes pasado.",0
4493,"Calla de una vez, ignorante. según los informes de Pedraza, Alvarado and Espejo.",1
6557,Solicito una segunda votación por favor. que fue respaldado por varios congresistas.,0
3818,Todo lo que dices es pura demagogia barata. según los informes de Bru LLC.,1
